city;state_id;state_name;county_name;lat;lon;latlon
Worcester;MA;Massachusetts;Worcester;42.2705;-71.8079;42.27,-71.81
Provo;UT;Utah;Utah;40.2457;-111.6457;40.25,-111.65
Akron;OH;Ohio;Summit;41.0798;-81.5219;41.08,-81.52
Palm Bay;FL;Florida;Brevard;27.9631;-80.6593;27.96,-80.66
Des Moines;IA;Iowa;Polk;41.5725;-93.6105;41.57,-93.61
Murrieta;CA;California;Riverside;33.5719;-117.1909;33.57,-117.19
Mesa;AZ;Arizona;Maricopa;33.4015;-111.7178;33.4,-111.72
Staten Island;NY;New York;Richmond;40.5834;-74.1496;40.58,-74.15
Wichita;KS;Kansas;Sedgwick;37.6895;-97.3443;37.69,-97.34
Toledo;OH;Ohio;Lucas;41.6638;-83.5827;41.66,-83.58
Harrisburg;PA;Pennsylvania;Dauphin;40.2752;-76.8843;40.28,-76.88
Port St. Lucie;FL;Florida;St. Lucie;27.2796;-80.3884;27.28,-80.39
Long Beach;CA;California;Los Angeles;33.7977;-118.167;33.8,-118.17
Reno;NV;Nevada;Washoe;39.5497;-119.8483;39.55,-119.85
Madison;WI;Wisconsin;Dane;43.0822;-89.393;43.08,-89.39
Little Rock;AR;Arkansas;Pulaski;34.7256;-92.3577;34.73,-92.36
Greenville;SC;South Carolina;Greenville;34.8354;-82.3646;34.84,-82.36
Denton;TX;Texas;Denton;33.2175;-97.1418;33.22,-97.14
Spokane;WA;Washington;Spokane;47.6671;-117.433;47.67,-117.43
Oakland;CA;California;Alameda;37.7904;-122.2166;37.79,-122.22
Lancaster;PA;Pennsylvania;Lancaster;40.042;-76.3012;40.04,-76.3
Poughkeepsie;NY;New York;Dutchess;41.695;-73.9211;41.7,-73.92
Boise;ID;Idaho;Ada;43.6005;-116.2308;43.6,-116.23
Winston-Salem;NC;North Carolina;Forsyth;36.1029;-80.261;36.1,-80.26
Syracuse;NY;New York;Onondaga;43.0407;-76.1437;43.04,-76.14
Augusta;GA;Georgia;Richmond;33.3645;-82.0708;33.36,-82.07
Stockton;CA;California;San Joaquin;37.9765;-121.3109;37.98,-121.31
Palm Coast;FL;Florida;Flagler;29.5389;-81.2457;29.54,-81.25
Chattanooga;TN;Tennessee;Hamilton;35.066;-85.2481;35.07,-85.25
Kissimmee;FL;Florida;Osceola;28.3041;-81.4169;28.3,-81.42
Durham;NC;North Carolina;Durham;35.9792;-78.9022;35.98,-78.9
Arlington;TX;Texas;Tarrant;32.6998;-97.125;32.7,-97.13
Victorville;CA;California;San Bernardino;34.5277;-117.3536;34.53,-117.35
Aurora;CO;Colorado;Arapahoe;39.7083;-104.7237;39.71,-104.72
Modesto;CA;California;Stanislaus;37.6375;-121.0028;37.64,-121
Lancaster;CA;California;Los Angeles;34.6935;-118.1753;34.69,-118.18
Fayetteville;AR;Arkansas;Washington;36.0714;-94.1661;36.07,-94.17
Scranton;PA;Pennsylvania;Lackawanna;41.4044;-75.6649;41.4,-75.66
Oxnard;CA;California;Ventura;34.1964;-119.1815;34.2,-119.18
Youngstown;OH;Ohio;Mahoning;41.0993;-80.6463;41.1,-80.65
Indio;CA;California;Riverside;33.7346;-116.2346;33.73,-116.23
Pensacola;FL;Florida;Escambia;30.4413;-87.1911;30.44,-87.19
Anaheim;CA;California;Orange;33.839;-117.8574;33.84,-117.86
Bonita Springs;FL;Florida;Lee;26.3558;-81.7859;26.36,-81.79
Greensboro;NC;North Carolina;Guilford;36.0956;-79.8271;36.1,-79.83
Huntsville;AL;Alabama;Madison;34.6981;-86.6412;34.7,-86.64
Corpus Christi;TX;Texas;Nueces;27.7254;-97.3767;27.73,-97.38
Fort Wayne;IN;Indiana;Allen;41.0888;-85.1436;41.09,-85.14
Fayetteville;NC;North Carolina;Cumberland;35.085;-78.9772;35.09,-78.98
Ann Arbor;MI;Michigan;Washtenaw;42.2759;-83.731;42.28,-83.73
Jackson;MS;Mississippi;Hinds;32.3157;-90.2125;32.32,-90.21
Antioch;CA;California;Contra Costa;37.9787;-121.796;37.98,-121.8
Mobile;AL;Alabama;Mobile;30.6782;-88.1162;30.68,-88.12
Lexington;KY;Kentucky;Fayette;38.0423;-84.4587;38.04,-84.46
Asheville;NC;North Carolina;Buncombe;35.5707;-82.5537;35.57,-82.55
Trenton;NJ;New Jersey;Mercer;40.2237;-74.7641;40.22,-74.76
Santa Rosa;CA;California;Sonoma;38.4458;-122.7067;38.45,-122.71
Santa Ana;CA;California;Orange;33.7367;-117.8819;33.74,-117.88
Lansing;MI;Michigan;Ingham;42.7142;-84.5601;42.71,-84.56
Henderson;NV;Nevada;Clark;36.0133;-115.0381;36.01,-115.04
St. Paul;MN;Minnesota;Ramsey;44.9478;-93.1039;44.95,-93.1
Lakeland;FL;Florida;Polk;28.0557;-81.9545;28.06,-81.95
Newark;NJ;New Jersey;Essex;40.7245;-74.1725;40.72,-74.17
Fort Collins;CO;Colorado;Larimer;40.5477;-105.0656;40.55,-105.07
Reading;PA;Pennsylvania;Berks;40.34;-75.9267;40.34,-75.93
Springfield;MO;Missouri;Greene;37.1943;-93.2916;37.19,-93.29
Irvine;CA;California;Orange;33.6772;-117.7738;33.68,-117.77
Anchorage;AK;Alaska;Anchorage;61.1508;-149.1091;61.15,-149.11
The Woodlands;TX;Texas;Montgomery;30.1738;-95.5134;30.17,-95.51
South Bend;IN;Indiana;St. Joseph;41.6767;-86.2696;41.68,-86.27
Rockford;IL;Illinois;Winnebago;42.2596;-89.064;42.26,-89.06
Savannah;GA;Georgia;Chatham;32.0286;-81.1821;32.03,-81.18
Lincoln;NE;Nebraska;Lancaster;40.8099;-96.6784;40.81,-96.68
Jersey City;NJ;New Jersey;Hudson;40.7184;-74.0686;40.72,-74.07
Round Lake Beach;IL;Illinois;Lake;42.3791;-88.0811;42.38,-88.08
Flint;MI;Michigan;Genesee;43.0236;-83.6921;43.02,-83.69
Shreveport;LA;Louisiana;Caddo;32.4653;-93.7955;32.47,-93.8
Plano;TX;Texas;Collin;33.0502;-96.7486;33.05,-96.75
Myrtle Beach;SC;South Carolina;Horry;33.7094;-78.8844;33.71,-78.88
Davenport;IA;Iowa;Scott;41.5565;-90.6053;41.56,-90.61
Canton;OH;Ohio;Stark;40.8078;-81.3676;40.81,-81.37
Santa Clarita;CA;California;Los Angeles;34.4175;-118.4964;34.42,-118.5
Chula Vista;CA;California;San Diego;32.6281;-117.0144;32.63,-117.01
Eugene;OR;Oregon;Lane;44.0564;-123.1174;44.06,-123.12
Chandler;AZ;Arizona;Maricopa;33.2825;-111.8514;33.28,-111.85
Salem;OR;Oregon;Marion;44.9233;-123.0244;44.92,-123.02
Concord;NC;North Carolina;Cabarrus;35.3933;-80.6369;35.39,-80.64
Gilbert;AZ;Arizona;Maricopa;33.31;-111.7463;33.31,-111.75
Columbus;GA;Georgia;Muscogee;32.51;-84.8771;32.51,-84.88
Aguadilla;PR;Puerto Rico;Aguadilla;18.4382;-67.1537;18.44,-67.15
Lubbock;TX;Texas;Lubbock;33.5657;-101.8879;33.57,-101.89
North Las Vegas;NV;Nevada;Clark;36.2883;-115.0888;36.29,-115.09
St. Petersburg;FL;Florida;Pinellas;27.7931;-82.6652;27.79,-82.67
Tallahassee;FL;Florida;Leon;30.4551;-84.2527;30.46,-84.25
Laredo;TX;Texas;Webb;27.5625;-99.4874;27.56,-99.49
Peoria;IL;Illinois;Peoria;40.752;-89.6154;40.75,-89.62
Avondale;AZ;Arizona;Maricopa;33.3873;-112.3235;33.39,-112.32
Lafayette;LA;Louisiana;Lafayette;30.2082;-92.0325;30.21,-92.03
Irving;TX;Texas;Dallas;32.8583;-96.9702;32.86,-96.97
Montgomery;AL;Alabama;Montgomery;32.3482;-86.2668;32.35,-86.27
Visalia;CA;California;Tulare;36.3276;-119.3269;36.33,-119.33
McKinney;TX;Texas;Collin;33.2016;-96.667;33.2,-96.67
Wilmington;NC;North Carolina;New Hanover;34.2099;-77.8866;34.21,-77.89
Chesapeake;VA;Virginia;Chesapeake;36.6778;-76.3023;36.68,-76.3
Glendale;AZ;Arizona;Maricopa;33.5791;-112.2311;33.58,-112.23
Garland;TX;Texas;Dallas;32.91;-96.6304;32.91,-96.63
Kennewick;WA;Washington;Benton;46.1978;-119.1732;46.2,-119.17
Winter Haven;FL;Florida;Polk;28.0118;-81.7014;28.01,-81.7
Scottsdale;AZ;Arizona;Maricopa;33.6872;-111.8651;33.69,-111.87
Norfolk;VA;Virginia;Norfolk;36.8945;-76.259;36.89,-76.26
Killeen;TX;Texas;Bell;31.0753;-97.7297;31.08,-97.73
York;PA;Pennsylvania;York;39.9651;-76.7315;39.97,-76.73
Atlantic City;NJ;New Jersey;Atlantic;39.3797;-74.4527;39.38,-74.45
Nashua;NH;New Hampshire;Hillsborough;42.7491;-71.491;42.75,-71.49
Arlington;VA;Virginia;Arlington;38.8786;-77.1011;38.88,-77.1
Brownsville;TX;Texas;Cameron;25.9975;-97.458;26,-97.46
Fremont;CA;California;Alameda;37.5265;-121.9843;37.53,-121.98
Gulfport;MS;Mississippi;Harrison;30.4274;-89.0704;30.43,-89.07
Evansville;IN;Indiana;Vanderburgh;37.9881;-87.5341;37.99,-87.53
Hialeah;FL;Florida;Miami-Dade;25.8696;-80.3045;25.87,-80.3
Navarre;FL;Florida;Santa Rosa;30.4174;-86.8907;30.42,-86.89
Bel Air South;MD;Maryland;Harford;39.5022;-76.3113;39.5,-76.31
North Port;FL;Florida;Sarasota;27.0576;-82.1977;27.06,-82.2
San Bernardino;CA;California;San Bernardino;34.1416;-117.2943;34.14,-117.29
Portland;ME;Maine;Cumberland;43.6773;-70.2715;43.68,-70.27
Enterprise;NV;Nevada;Clark;36.0091;-115.2278;36.01,-115.23
Bremerton;WA;Washington;Kitsap;47.5436;-122.7121;47.54,-122.71
Green Bay;WI;Wisconsin;Brown;44.5148;-87.9895;44.51,-87.99
Appleton;WI;Wisconsin;Outagamie;44.278;-88.3892;44.28,-88.39
Spring Valley;NV;Nevada;Clark;36.0952;-115.2636;36.1,-115.26
Tacoma;WA;Washington;Pierce;47.2431;-122.4531;47.24,-122.45
Spartanburg;SC;South Carolina;Spartanburg;34.9442;-81.9251;34.94,-81.93
Roanoke;VA;Virginia;Roanoke;37.2785;-79.9581;37.28,-79.96
Gainesville;FL;Florida;Alachua;29.6804;-82.3459;29.68,-82.35
Deltona;FL;Florida;Volusia;28.905;-81.2137;28.91,-81.21
Kalamazoo;MI;Michigan;Kalamazoo;42.2749;-85.5882;42.27,-85.59
Thousand Oaks;CA;California;Ventura;34.1914;-118.8756;34.19,-118.88
Hickory;NC;North Carolina;Catawba;35.741;-81.3223;35.74,-81.32
Yonkers;NY;New York;Westchester;40.9466;-73.8673;40.95,-73.87
Moreno Valley;CA;California;Riverside;33.9244;-117.2045;33.92,-117.2
Fontana;CA;California;San Bernardino;34.0968;-117.4599;34.1,-117.46
College Station;TX;Texas;Brazos;30.5852;-96.2959;30.59,-96.3
Fargo;ND;North Dakota;Cass;46.8651;-96.8292;46.87,-96.83
Amarillo;TX;Texas;Potter;35.1984;-101.8316;35.2,-101.83
Norwich;CT;Connecticut;New London;41.5495;-72.0882;41.55,-72.09
Olympia;WA;Washington;Thurston;47.0417;-122.8959;47.04,-122.9
Waterbury;CT;Connecticut;New Haven;41.5582;-73.0361;41.56,-73.04
Salinas;CA;California;Monterey;36.6883;-121.6317;36.69,-121.63
Huntington;WV;West Virginia;Cabell;38.4109;-82.4345;38.41,-82.43
Huntington Beach;CA;California;Orange;33.696;-118.0018;33.7,-118
Clarksville;TN;Tennessee;Montgomery;36.5692;-87.3413;36.57,-87.34
Santa Barbara;CA;California;Santa Barbara;34.4285;-119.7202;34.43,-119.72
Glendale;CA;California;Los Angeles;34.1819;-118.2468;34.18,-118.25
Sunrise Manor;NV;Nevada;Clark;36.1783;-115.0487;36.18,-115.05
Grand Prairie;TX;Texas;Dallas;32.6871;-97.0208;32.69,-97.02
Overland Park;KS;Kansas;Johnson;38.887;-94.687;38.89,-94.69
Hagerstown;MD;Maryland;Washington;39.6401;-77.7217;39.64,-77.72
Nampa;ID;Idaho;Canyon;43.5844;-116.5638;43.58,-116.56
Gastonia;NC;North Carolina;Gaston;35.2494;-81.1854;35.25,-81.19
Frisco;TX;Texas;Collin;33.156;-96.8216;33.16,-96.82
Cedar Rapids;IA;Iowa;Linn;41.9662;-91.6783;41.97,-91.68
Hemet;CA;California;Riverside;33.7341;-116.9969;33.73,-117
Paradise;NV;Nevada;Clark;36.0872;-115.1355;36.09,-115.14
Sioux Falls;SD;South Dakota;Minnehaha;43.5396;-96.7311;43.54,-96.73
Vancouver;WA;Washington;Clark;45.6366;-122.5967;45.64,-122.6
Peoria;AZ;Arizona;Maricopa;33.7843;-112.2989;33.78,-112.3
Waco;TX;Texas;McLennan;31.5599;-97.1882;31.56,-97.19
Lorain;OH;Ohio;Lorain;41.4409;-82.184;41.44,-82.18
Erie;PA;Pennsylvania;Erie;42.1167;-80.0733;42.12,-80.07
Newport News;VA;Virginia;Newport News;37.1051;-76.5185;37.11,-76.52
Aurora;IL;Illinois;Kane;41.7638;-88.2902;41.76,-88.29
Fort Lauderdale;FL;Florida;Broward;26.1412;-80.1464;26.14,-80.15
Vallejo;CA;California;Solano;38.1125;-122.2342;38.11,-122.23
Murfreesboro;TN;Tennessee;Rutherford;35.849;-86.4121;35.85,-86.41
Spring Hill;FL;Florida;Hernando;28.4798;-82.53;28.48,-82.53
Tempe;AZ;Arizona;Maricopa;33.3881;-111.9319;33.39,-111.93
High Point;NC;North Carolina;Guilford;35.991;-79.9937;35.99,-79.99
Medford;OR;Oregon;Jackson;42.3372;-122.854;42.34,-122.85
Danbury;CT;Connecticut;Fairfield;41.4015;-73.4709;41.4,-73.47
Elk Grove;CA;California;Sacramento;38.4161;-121.3842;38.42,-121.38
Ontario;CA;California;San Bernardino;34.0393;-117.6064;34.04,-117.61
Frederick;MD;Maryland;Frederick;39.4337;-77.4141;39.43,-77.41
Vero Beach South;FL;Florida;Indian River;27.6132;-80.4163;27.61,-80.42
Ocala;FL;Florida;Marion;29.178;-82.1511;29.18,-82.15
Oceanside;CA;California;San Diego;33.2247;-117.3083;33.22,-117.31
Rancho Cucamonga;CA;California;San Bernardino;34.1247;-117.5667;34.12,-117.57
Garden Grove;CA;California;Orange;33.7787;-117.9601;33.78,-117.96
Cary;NC;North Carolina;Wake;35.7819;-78.8195;35.78,-78.82
Pembroke Pines;FL;Florida;Broward;26.0128;-80.3382;26.01,-80.34
Bayamón;PR;Puerto Rico;Bayamón;18.3794;-66.1635;18.38,-66.16
Palmdale;CA;California;Los Angeles;34.5944;-118.1057;34.59,-118.11
Manchester;NH;New Hampshire;Hillsborough;42.9848;-71.4447;42.98,-71.44
Lafayette;IN;Indiana;Tippecanoe;40.3991;-86.8593;40.4,-86.86
Santa Cruz;CA;California;Santa Cruz;36.9789;-122.0346;36.98,-122.03
Marysville;WA;Washington;Snohomish;48.0809;-122.1561;48.08,-122.16
Muskegon;MI;Michigan;Muskegon;43.2281;-86.2562;43.23,-86.26
Springfield;IL;Illinois;Sangamon;39.7709;-89.654;39.77,-89.65
Hayward;CA;California;Alameda;37.6328;-122.0766;37.63,-122.08
New Bedford;MA;Massachusetts;Bristol;41.6697;-70.9428;41.67,-70.94
Alexandria;VA;Virginia;Alexandria;38.8185;-77.0861;38.82,-77.09
Paterson;NJ;New Jersey;Passaic;40.9147;-74.1624;40.91,-74.16
Corona;CA;California;Riverside;33.8616;-117.5649;33.86,-117.56
Merced;CA;California;Merced;37.3057;-120.4779;37.31,-120.48
Warner Robins;GA;Georgia;Houston;32.5961;-83.6527;32.6,-83.65
Port Arthur;TX;Texas;Jefferson;29.8554;-93.9264;29.86,-93.93
Macon;GA;Georgia;Bibb;32.8065;-83.6974;32.81,-83.7
Kansas City;KS;Kansas;Wyandotte;39.1235;-94.7443;39.12,-94.74
Lakewood;CO;Colorado;Jefferson;39.6977;-105.1172;39.7,-105.12
Sunnyvale;CA;California;Santa Clara;37.3836;-122.0255;37.38,-122.03
Fredericksburg;VA;Virginia;Fredericksburg;38.2992;-77.4872;38.3,-77.49
Leesburg;FL;Florida;Lake;28.7672;-81.8962;28.77,-81.9
Champaign;IL;Illinois;Champaign;40.1142;-88.2737;40.11,-88.27
Hollywood;FL;Florida;Broward;26.0293;-80.1679;26.03,-80.17
Pasadena;TX;Texas;Harris;29.6575;-95.1498;29.66,-95.15
Pomona;CA;California;Los Angeles;34.0585;-117.7626;34.06,-117.76
Escondido;CA;California;San Diego;33.1348;-117.0723;33.13,-117.07
Joliet;IL;Illinois;Will;41.5188;-88.1499;41.52,-88.15
Lake Charles;LA;Louisiana;Calcasieu;30.201;-93.2111;30.2,-93.21
Mesquite;TX;Texas;Dallas;32.7602;-96.5865;32.76,-96.59
Mauldin;SC;South Carolina;Greenville;34.7821;-82.3032;34.78,-82.3
Panama City;FL;Florida;Bay;30.1995;-85.6003;30.2,-85.6
Bellevue;WA;Washington;King;47.5951;-122.1535;47.6,-122.15
Naperville;IL;Illinois;DuPage;41.748;-88.1659;41.75,-88.17
Harlingen;TX;Texas;Cameron;26.1916;-97.6977;26.19,-97.7
Tuscaloosa;AL;Alabama;Tuscaloosa;33.2348;-87.5268;33.23,-87.53
Elkhart;IN;Indiana;Elkhart;41.6916;-85.9627;41.69,-85.96
Torrance;CA;California;Los Angeles;33.8346;-118.3416;33.83,-118.34
Binghamton;NY;New York;Broome;42.1014;-75.9093;42.1,-75.91
Houma;LA;Louisiana;Terrebonne;29.58;-90.7059;29.58,-90.71
Topeka;KS;Kansas;Shawnee;39.0346;-95.6955;39.03,-95.7
Roseville;CA;California;Placer;38.7703;-121.3196;38.77,-121.32
Fairfield;CA;California;Solano;38.2583;-122.0335;38.26,-122.03
Tyler;TX;Texas;Smith;32.3184;-95.3062;32.32,-95.31
Fullerton;CA;California;Orange;33.8841;-117.9279;33.88,-117.93
Pueblo;CO;Colorado;Pueblo;38.2701;-104.6114;38.27,-104.61
Athens;GA;Georgia;Clarke;33.9508;-83.3689;33.95,-83.37
Santa Maria;CA;California;Santa Barbara;34.9333;-120.4431;34.93,-120.44
Surprise;AZ;Arizona;Maricopa;33.6815;-112.4515;33.68,-112.45
Charleston;WV;West Virginia;Kanawha;38.3484;-81.6322;38.35,-81.63
Las Cruces;NM;New Mexico;Doña Ana;32.3265;-106.7893;32.33,-106.79
Metairie;LA;Louisiana;Jefferson;29.9977;-90.178;30,-90.18
Thornton;CO;Colorado;Adams;39.9197;-104.9438;39.92,-104.94
Olathe;KS;Kansas;Johnson;38.8833;-94.82;38.88,-94.82
Carolina;PR;Puerto Rico;Carolina;18.4054;-65.9792;18.41,-65.98
Gainesville;GA;Georgia;Hall;34.2902;-83.8294;34.29,-83.83
West Valley City;UT;Utah;Salt Lake;40.6886;-112.0123;40.69,-112.01
Orange;CA;California;Orange;33.8038;-117.8218;33.8,-117.82
Warren;MI;Michigan;Macomb;42.4934;-83.027;42.49,-83.03
Pasadena;CA;California;Los Angeles;34.1597;-118.139;34.16,-118.14
Beaumont;TX;Texas;Jefferson;30.0849;-94.1451;30.08,-94.15
Burlington;NC;North Carolina;Alamance;36.076;-79.4685;36.08,-79.47
Hampton;VA;Virginia;Hampton;37.0551;-76.363;37.06,-76.36
Columbia;MO;Missouri;Boone;38.9472;-92.3268;38.95,-92.33
Yuma;AZ;Arizona;Yuma;32.5995;-114.5491;32.6,-114.55
Elizabeth;NJ;New Jersey;Union;40.6658;-74.1913;40.67,-74.19
Racine;WI;Wisconsin;Racine;42.7274;-87.8135;42.73,-87.81
Greeley;CO;Colorado;Weld;40.4152;-104.7706;40.42,-104.77
Kent;WA;Washington;King;47.3887;-122.2128;47.39,-122.21
Stamford;CT;Connecticut;Fairfield;41.1039;-73.5585;41.1,-73.56
Odessa;TX;Texas;Ector;31.8801;-102.3448;31.88,-102.34
Bloomington;IL;Illinois;McLean;40.4757;-88.9703;40.48,-88.97
Miramar;FL;Florida;Broward;25.9773;-80.3351;25.98,-80.34
Grand Junction;CO;Colorado;Mesa;39.0877;-108.5673;39.09,-108.57
Sterling Heights;MI;Michigan;Macomb;42.5809;-83.0305;42.58,-83.03
Coral Springs;FL;Florida;Broward;26.2702;-80.2591;26.27,-80.26
Johnson City;TN;Tennessee;Washington;36.3406;-82.3806;36.34,-82.38
Carrollton;TX;Texas;Dallas;32.989;-96.8999;32.99,-96.9
Midland;TX;Texas;Midland;32.0243;-102.1147;32.02,-102.11
Yakima;WA;Washington;Yakima;46.5923;-120.5496;46.59,-120.55
Bellingham;WA;Washington;Whatcom;48.7548;-122.469;48.75,-122.47
Yuba City;CA;California;Sutter;39.1357;-121.6383;39.14,-121.64
South Lyon;MI;Michigan;Oakland;42.4614;-83.6526;42.46,-83.65
Santa Clara;CA;California;Santa Clara;37.3646;-121.968;37.36,-121.97
St. George;UT;Utah;Washington;37.0758;-113.5752;37.08,-113.58
Fort Smith;AR;Arkansas;Sebastian;35.3495;-94.3695;35.35,-94.37
Simi Valley;CA;California;Ventura;34.2663;-118.749;34.27,-118.75
Dover;DE;Delaware;Kent;39.161;-75.5202;39.16,-75.52
Norman;OK;Oklahoma;Cleveland;35.2335;-97.3471;35.23,-97.35
Abilene;TX;Texas;Taylor;32.4543;-99.7384;32.45,-99.74
Billings;MT;Montana;Yellowstone;45.7891;-108.5526;45.79,-108.55
Ponce;PR;Puerto Rico;Ponce;18.0127;-66.6212;18.01,-66.62
Lehigh Acres;FL;Florida;Lee;26.612;-81.6388;26.61,-81.64
St. Cloud;MN;Minnesota;Stearns;45.534;-94.1718;45.53,-94.17
Arecibo;PR;Puerto Rico;Arecibo;18.4491;-66.7387;18.45,-66.74
Kenosha;WI;Wisconsin;Kenosha;42.5865;-87.8773;42.59,-87.88
Greenville;NC;North Carolina;Pitt;35.5943;-77.376;35.59,-77.38
Arvada;CO;Colorado;Jefferson;39.832;-105.151;39.83,-105.15
Pearland;TX;Texas;Brazoria;29.5581;-95.3218;29.56,-95.32
Independence;MO;Missouri;Jackson;39.0871;-94.3501;39.09,-94.35
Texas City;TX;Texas;Galveston;29.4154;-94.9682;29.42,-94.97
Redding;CA;California;Shasta;40.5698;-122.365;40.57,-122.37
Lynchburg;VA;Virginia;Lynchburg;37.4003;-79.1909;37.4,-79.19
Boulder;CO;Colorado;Boulder;40.0248;-105.2524;40.02,-105.25
Iowa City;IA;Iowa;Johnson;41.6559;-91.5303;41.66,-91.53
Rochester;MN;Minnesota;Olmsted;44.0154;-92.478;44.02,-92.48
Berkeley;CA;California;Alameda;37.8722;-122.276;37.87,-122.28
Waldorf;MD;Maryland;Charles;38.6085;-76.9194;38.61,-76.92
The Villages;FL;Florida;Sumter;28.9034;-81.9887;28.9,-81.99
Duluth;MN;Minnesota;St. Louis;46.7756;-92.1393;46.78,-92.14
East Los Angeles;CA;California;Los Angeles;34.0326;-118.1691;34.03,-118.17
Saginaw;MI;Michigan;Saginaw;43.4199;-83.9501;43.42,-83.95
Clovis;CA;California;Fresno;36.8278;-119.683;36.83,-119.68
Leominster;MA;Massachusetts;Worcester;42.5209;-71.7717;42.52,-71.77
Round Rock;TX;Texas;Williamson;30.527;-97.6642;30.53,-97.66
Monroe;LA;Louisiana;Ouachita;32.5185;-92.0774;32.52,-92.08
Cambridge;MA;Massachusetts;Middlesex;42.3759;-71.1185;42.38,-71.12
Clearwater;FL;Florida;Pinellas;27.979;-82.7623;27.98,-82.76
Seaside;CA;California;Monterey;36.6224;-121.8199;36.62,-121.82
West Jordan;UT;Utah;Salt Lake;40.6024;-112.0008;40.6,-112
Richardson;TX;Texas;Dallas;32.9716;-96.7093;32.97,-96.71
West Palm Beach;FL;Florida;Palm Beach;26.7469;-80.132;26.75,-80.13
Temple;TX;Texas;Bell;31.1068;-97.3891;31.11,-97.39
Burlington;VT;Vermont;Chittenden;44.4876;-73.2316;44.49,-73.23
Richmond;CA;California;Contra Costa;37.9477;-122.3389;37.95,-122.34
Westminster;CO;Colorado;Adams;39.8837;-105.0624;39.88,-105.06
Pottstown;PA;Pennsylvania;Montgomery;40.2508;-75.6445;40.25,-75.64
Brandon;FL;Florida;Hillsborough;27.9367;-82.3;27.94,-82.3
Rock Hill;SC;South Carolina;York;34.9415;-81.0241;34.94,-81.02
Meridian;ID;Idaho;Ada;43.6116;-116.3977;43.61,-116.4
Coeur d'Alene;ID;Idaho;Kootenai;47.704;-116.7936;47.7,-116.79
Carlsbad;CA;California;San Diego;33.1246;-117.2834;33.12,-117.28
Lowell;MA;Massachusetts;Middlesex;42.6389;-71.3217;42.64,-71.32
Waterloo;IA;Iowa;Black Hawk;42.4918;-92.3522;42.49,-92.35
North Charleston;SC;South Carolina;Charleston;32.9067;-80.0722;32.91,-80.07
Gilroy;CA;California;Santa Clara;37.0046;-121.5854;37,-121.59
Downey;CA;California;Los Angeles;33.9379;-118.1311;33.94,-118.13
Gresham;OR;Oregon;Multnomah;45.5021;-122.4413;45.5,-122.44
Elgin;IL;Illinois;Kane;42.0383;-88.324;42.04,-88.32
Utica;NY;New York;Oneida;43.0962;-75.2261;43.1,-75.23
Broken Arrow;OK;Oklahoma;Tulsa;36.038;-95.7806;36.04,-95.78
Costa Mesa;CA;California;Orange;33.6667;-117.9135;33.67,-117.91
Chico;CA;California;Butte;39.7578;-121.8161;39.76,-121.82
Sioux City;IA;Iowa;Woodbury;42.4959;-96.3901;42.5,-96.39
League City;TX;Texas;Galveston;29.4874;-95.1087;29.49,-95.11
Miami Gardens;FL;Florida;Miami-Dade;25.9433;-80.2426;25.94,-80.24
Pompano Beach;FL;Florida;Broward;26.2428;-80.1312;26.24,-80.13
San Buenaventura;CA;California;Ventura;34.2741;-119.2314;34.27,-119.23
Everett;WA;Washington;Snohomish;47.9525;-122.1669;47.95,-122.17
El Centro;CA;California;Imperial;32.7865;-115.5595;32.79,-115.56
Sugar Land;TX;Texas;Fort Bend;29.5935;-95.6358;29.59,-95.64
El Monte;CA;California;Los Angeles;34.0739;-118.0291;34.07,-118.03
Lewisville;TX;Texas;Denton;33.0454;-96.9815;33.05,-96.98
West Covina;CA;California;Los Angeles;34.0555;-117.9113;34.06,-117.91
Temecula;CA;California;Riverside;33.4928;-117.1315;33.49,-117.13
Bend;OR;Oregon;Deschutes;44.0563;-121.3095;44.06,-121.31
Salisbury;MD;Maryland;Wicomico;38.3756;-75.5865;38.38,-75.59
Jacksonville;NC;North Carolina;Onslow;34.7289;-77.3941;34.73,-77.39
Inglewood;CA;California;Los Angeles;33.9566;-118.3444;33.96,-118.34
Dearborn;MI;Michigan;Wayne;42.3127;-83.213;42.31,-83.21
Centennial;CO;Colorado;Arapahoe;39.5926;-104.8673;39.59,-104.87
Burbank;CA;California;Los Angeles;34.1879;-118.3235;34.19,-118.32
Sparks;NV;Nevada;Washoe;39.5736;-119.7161;39.57,-119.72
Sandy Springs;GA;Georgia;Fulton;33.9366;-84.3703;33.94,-84.37
Bloomington;IN;Indiana;Monroe;39.1637;-86.5257;39.16,-86.53
Logan;UT;Utah;Cache;41.7399;-111.8422;41.74,-111.84
Kailua;HI;Hawaii;Honolulu;21.392;-157.7396;21.39,-157.74
El Cajon;CA;California;San Diego;32.8017;-116.9604;32.8,-116.96
Hillsboro;OR;Oregon;Washington;45.5273;-122.936;45.53,-122.94
South Fulton;GA;Georgia;Fulton;33.6273;-84.58;33.63,-84.58
Renton;WA;Washington;King;47.4784;-122.1918;47.48,-122.19
Mandeville;LA;Louisiana;St. Tammany;30.3751;-90.0904;30.38,-90.09
San Mateo;CA;California;San Mateo;37.5522;-122.3121;37.55,-122.31
Columbia;MD;Maryland;Howard;39.2004;-76.859;39.2,-76.86
Daly City;CA;California;San Mateo;37.6862;-122.4685;37.69,-122.47
